1291 4840687 1488
1292 4842175 2127
1293 4844302 2797
1294 4847099 3177
1295 4850276 1377
1296 4851653 1535
1297 4853188 1137
1298 4854325 1452
1299 4855777 2351
1300 4858128 592
1301 4858720 9659
1302 4868379 2026
1303 4870405 1860
1304 4872265 2652
1305 4874917 3194
1306 4878111 9545
1307 4887656 3469
1308 4891125 8385
1309 4899510 2144
1310 4901654 1733
1311 4903387 1072
1312 4904459 1485
1313 4905944 1062
1314 4907006 1375
1315 4908381 5367
1316 4913748 4999
1317 4918747 2158
1318 4920905 1745
1319 4922650 4023
1320 4926673 2326
1321 4928999 2263
1324 4931262 1481
1325 4932743 4286
1326 4937029 1270
1327 4938299 1238
1328 4939537 1415
1329 4940952 1692
1330 4942644 5190
1331 4947834 2529
1333 4950363 3188
1334 4953551 10937
1337 4964488 3791
1338 4968279 1572
1339 4969851 2119
1340 4971970 7038
1341 4979008 1870
1342 4980878 7368
1343 4988246 3392
1344 4991638 1925
1345 4993563 12893
1346 5006456 5257
1347 5011713 4682
1348 5016395 1381
1349 5017776 2479
1350 5020255 2326
1351 5022581 2158
1352 5024739 3611
1353 5028350 1385
1354 5029735 11050
1355 5040785 1174
1356 5041959 676
1357 5042635 4764
1359 5047399 1299
1360 5048698 906
1361 5049604 7417
1362 5057021 3120
1363 5060141 1899
1364 5062040 2882
1365 5064922 975
1366 5065897 1325
1367 5067222 1360
1368 5068582 532
1369 5069114 3976
1370 5073090 4625
1371 5077715 4962
1372 5082677 3249
1373 5085926 2215
1374 5088141 864
1375 5089005 790
1376 5089795 1249
1378 5091044 1595
1379 5092639 772
1380 5093411 1689
1381 5095100 12983
1382 5108083 558
1383 5108641 1846
1384 5110487 2476
1385 5112963 2327
1386 5115290 2692
1387 5117982 1654
1388 5119636 626
1389 5120262 2165
1390 5122427 2201
1391 5124628 2205
1392 5126833 2328
1393 5129161 2140
1394 5131301 486
1395 5131787 2433
1396 5134220 1238
1397 5135458 3106
1398 5138564 1564
1399 5140128 711
1400 5140839 1049
1401 5141888 4998
1402 5146886 6543
1403 5153429 4720
1404 5158149 4238
1405 5162387 3606
1406 5165993 3053
1407 5169046 4104
1408 5173150 8648
1409 5181798 4039
1410 5185837 7535
1411 5193372 38571
1413 5231943 17875
1414 5249818 5294
1415 5255112 2772
1416 5257884 10544
1417 5268428 3786
1418 5272214 4731
1419 5276945 5411
1420 5282356 4829
1421 5287185 5249
1422 5292434 6729
1423 5299163 6488
1424 5305651 4682
1425 5310333 4153
1426 5314486 8956
1427 5323442 8408
1428 5331850 5486
1429 5337336 4275
1430 5341611 7447
1431 5349058 7908
1432 5356966 5651
1434 5362617 4468
1435 5367085 4963
1436 5372048 4321
1437 5376369 4373
1438 5380742 5349
1439 5386091 1260
1440 5387351 4012
1441 5391363 19875
1442 5411238 3712
1443 5414950 6336
1444 5421286 4681
1445 5425967 2817
1446 5428784 3484
1447 5432268 3917
1448 5436185 3471
1449 5439656 4280
1450 5443936 11919
1451 5455855 4247
1452 5460102 8222
1453 5468324 7866
1454 5476190 8006
1455 5484196 7313
1456 5491509 1632
1457 5493141 5255
1458 5498396 16452
1459 5514848 4611
1460 5519459 9452
1461 5528911 5312
1462 5534223 4200
1463 5538423 4789
1464 5543212 4034
1465 5547246 10512
1466 5557758 5558
1467 5563316 4116
1468 5567432 3166
1469 5570598 3749
1471 5574347 3316
1472 5577663 3421
1473 5581084 18434
1474 5599518 4811
